ID,text,label
2257577,omg so addicted to fate stay night so sad at who died in episode,negative
2760720,yesterday is history tomorrow is mystery and today is a gift,positive
609489,martha has lyme disease,negative
2941604,alexa amp matty have left whittlesford and are on route to cambridge itself,positive
1617895,it s awesome i know i am going b loving it once i get it all figured out my phone contacts didn t get pulled over though,negative
740079,@alf101 no liveherenow yet,negative
332753,@BrittanieMarie We do! That be you it don't be me you be the one on Hiatus!!!,negative
1799554,darn it you did and my reverse attempt to assassinate you failed miserably,negative
422896,@DianeTyburski it wont let me see it,negative
1643517,it s sooo hot,negative
77770,My boyfriend is lame,negative
98401,"@trixxaayyy Aw, argh",negative
994649,In Maryland,positive
1545969,"@JasnaPaka modp_b64 + nÄco ve webkit,, Firefox mÃ¡ v plÃ¡nu integrovat vÃ­cevlÃ¡knovÃ© zpracovÃ¡nÃ­ (uÅ¾ aby to bylo)",positive
1048841,Is on the beach in GA. MJ,positive
1428348,i am listening to this http://bit.ly/5CXO1  click it!!!!,positive
1779550,i can t help it if i type like a robot,negative
628402,@SunshineHammond I KNO I FEEL NEGLECTED  WE NEED TO SIT THEM DOWN N HAVE A TALK THEY WILL LISTEN AS LONG AS WE FEED THEM,negative
1728612,meanie face,negative
2944508,dm sweetie,positive
1585328,"has CRAZY HOT temps to talk about - like DANGEROUS temps...  Think the cool thoughts peeps, it's got to get better than this sometime",positive
609964,I really thought bout callin in sick today... Already miss my bed,negative
1921563,the skinning of is complete come all ye gamers otherwise i ll cry,negative
323185,i don't feel good,negative
1258971,@C_DIG How many Grey Cup tickets do you have give me to make amends and make yourself feel better?,positive
2366730,chinese food sounds good right about now thats what i smell and i might give into temptation and get sum but i have a lunch already,negative
2348232,what happened why arent you guys coming to nampa idaho anymore i was sooo looking forward to seeing you guys,negative
1536699,"@scottpurdy You got my vote, dude",positive
351242,yo im sleepy i feel like i only slept 4 5mins last night,negative
957602,watching sopa award repeats hollyoaks should have won something !! Mummy's back toniight  x,positive
2863387,quot forget twitter i m on the cb quot,positive
853002,Trying to get the attention of the person in the next room,positive
1280088,@ChelmaPoacher,positive
10211,well... This is bullshit and i dont know how to fix it.  Sorry you guys... Virusy,negative
1351361,Laptop is working again!!  Woot guess i don't need to buy a new one!,positive
1622159,get error message whenever i try to follow someone,negative
1216120,@Janaaahaa Good morning to you too sunshine!  Had a nice sleep? Dreamed about Danny? OEH ILL HELP YOU WITH THE CAMP,positive
1723694,not going engaged elsewhere,negative
1442208,i love joe so much,positive
2523988,good morning sunday funday off to get ready for church,positive
1595739,just saw Sunshine Cleaning. pretty good movie. the cut scenes are 'missing',positive
1938624,its hump day blah bg s,negative
1132133,@YuMYUmLUvn i had jet black just now but ima have a china bang in the front w all jet black n a honey golden bronze in the back...,positive
748841,@stephen_james I made you a bunch of bracelets but I couldn't find you after the last 2 shows to give them to you,negative
1222479,@FreshlySkweezed It was my birthday yesterday! I have been thoroughly spoiled.,positive
2327198,hello long time no twit longtime no sun either,negative
1520968,"@tankyknight @psibreaker very good, veeery good *wrings hands ecstatically* I knew they would come in handy at some point...",positive
575290,It's not Sierra today.,negative
589028,why does my dad have to be such a douche'?,negative
1114328,"@BeaumontMR Congrats on a great event, but it's high time you get a real user photo for your Twitter account",positive
2533740,the ones that can grow fast,positive
871370,@chgthewrld thanks &amp; will do,positive
2723417,i hear you my coffee amp cakes does that for me too happy monday,positive
495096,@ShannaOConnor   i got distracted sorry  i'm on it now! tootaloo.,negative
1458965,@DAChesterFrench ahhhh im so excited you're in england!! im seeing you wednesday,positive
762985,"I am going to miss you so much, &quot;Bo&quot;.......",negative
1586347,New @enabledby blog post &quot;Enabled by Design needs you!&quot;. Have you got what it takes? Check it out here: http://ow.ly/emv3 Enjoy!  #fb,positive
1246779,@misterjames  Yes I am in chicago now.. and I LOVE it here!  My apartment is great!,positive
288324,"@NikkiBenz Seriously, that car [GLK300] is one nice beast... been dreaming of having it on my own...",negative
2803382,thanks for the link to lms lcms comparative chart we ll have a look at the info,positive
998803,@krlikyu Thank you!,positive
39923,Heading to bed... Going to McCann later today to finish up some paperwork... Feeling depressed  IDK why,negative
2862045,haven t twitted for a long time,positive
426732,@JaneYee HEROES! she plays Elle. until Sylar cuts her head open,negative
3046544,terminator four tonight childhood favourite i swear i watched for more than times i have the t cup garydamon u ready,positive
2138306,ok so twitter ate the space between words epic fail for me happy birthday vivi,negative
415195,Ugghhh my pens let me down   blah!,negative
1882713,i think the server went down again cause i cant download it,negative
1732847,aww now gotta mk sure they didnt unfllw after i hit that buton tho,negative
1715401,oh boo i wanted to hear a hippo song,negative
2758029,really i d think that would be extremely annoying,positive
2663046,roadtrip,positive
259650,so sad to see lauren leaving the hills,negative
785837,"Writting my report to the sounds of Fleet Foxes, annoyingly I seem to have broken yet another laptop charger",negative
1646468,gnite twitters i failed my mission,negative
1136393,Excited for the special voting registration on June 13. Hope there wouldn't be THAT MUCH people since it's just going to be AAV residents,positive
326173,@kimtendo it was AAAAAAMAZING! I loved it! I must do it again! Sky diving next! I am sick now though? very very sick,negative
414360,"I might have to take my cat to the vet. I found a woodtick in his head today, i got it out but if any poison got in him he could die.",negative
2227139,starbucks til three,negative
530259,@tmnaquin I've thought about it time and time again!!  Things are so bad..,negative
1711028,scary dream monsters came amp killed everyone i knew one by one scary you were all in it ihate scary dreams,negative
1042644,on the laptop as Long alter my jeans,positive
2770658,lt this is amazing,positive
394206,@Chayid you should've gone!!,negative
1318182,*&quot;he's just not that into you&quot; is the shizz! oopsies hehe,positive
389653,no magic tickets for me,negative
637402,#inaperfectworld hayley williams would be able to multitask between her 78000 followers,negative
2265788,i just lost alot of respect for nevershoutnever,negative
271772,Is not ready for the fun weekend to be over,negative
1550590,Here is @wolfidy's new bandannanana - all ready for pastage and poking to send to the USofA  http://tinyurl.com/nxjzbb,positive
758273,"Vegas was da isssh but  my stay wasnt long enough, theres too much to do now. But fo sho I'm gettin old. Cant party like I used to",negative
1900115,now breathg better going try sleep a few hours going be hard give up the chewies amp raw granola w oats but i must need alt,negative
871014,@tampabayrealtor I concur  @gail666 @RandomReTweet Thanks for the shout out,positive
618966,@anyarizm I wanna win something,negative
1576656,@KeshiaChante: aint today ur bday 2? i think so. . If it is HAPPY BDAY!,positive
2242040,eu sempre tenho vou te add no heybroccoli,negative
861650,"excited to see my manda panda tomorrow!  its been to long, i'm having withdrawals. sleeeeep",positive
998828,@PeterDawoud surprising.  i wouldn't think that Denmark would be a huge pizza place.  i guess i learned something new today after all,positive
2178122,it ll be fiiineee noo he just launched himself off the sofa and then cried loads and it s my fault for putting him on it,negative
71052,"cant update 2nite yall, gotta call my bf since he'll prob have good advice about who my real followrs r",negative
2650108,i don t think twitter has ever been so active this late at night,positive
259448,"i feel like my appendix has burst, please say it hasnt coz then i wont be able to take my exams and have to spend another year in college",negative
1101650,@JMacOnline wow jesse you're an early riser for a Saturday!  Have a great show tonite..maybe you'll even get tackled again,positive
2695502,chillin at the house gonna make it a blockbuster night,positive
114984,http://twitpic.com/5d4nx - i miss you,negative
1277540,http://bit.ly/6Cw7g  easily what i'm most excited for,positive
766090,Missing my baby Nathan already,negative
1883658,not smoking but you ve gone twitter quiet,negative
2977224,good morning the weather is rainy but still i m going to the zoo today hope to take a lot of pictures,positive
1861884,glad she home now wuz u lunely,negative
414760,ugh hot again,negative
3004612,the blizzard reward for completing a good mi ride yesterday was also part of ragbrai training,positive
541495,At the dragons game... But there's a rain delay,negative
64101,@kfritz I have a final from 6-7:45  I'll probably be studying for that tomorrow. Is after 8 too late?,negative
529672,I need a quick way to make money!  i just dont know what! Help me,negative
2511285,congrats on your new born niece,positive
1306823,Really happy to be home but wondering how my Wonder woman is doing.....,positive
1152445,"is sick on my birthday but had an awesome night, i love my friends",positive
1842176,feels like the end of an era poor lovely mikey,negative
973417,Getting some &quot;ME&quot; time................  i'll take it at any time of the day!!,positive
1969175,immigration didn t exactly work out we are only allowed to do work w namwianga so again no speaking today god is teaching me amp is good,negative
2785176,watching toy story with randy,positive
670395,I hate finding out that people I like stopped following me on Twitter after once following me. Hohum. I'll have to check Tumblr now.,negative
550439,: Grandparents are here now. Lunch awaits but I'm still full of coconut pancakes.,negative
216311,http://twitpic.com/6ak6p - My door stamp is fading  i loved it so,negative
1084362,zzz twitter. good day today. got a lot accomplished. imstorm. got into it w yet another girl. dress shopping tmrw,positive
2767101,uhh like yuri l but boy on boy,positive
2098869,this is so distressing to me,negative
1256005,@MBRosso yeahhh! Its awesome!!!  i cannot wait! Here it come out n december!,positive
942006,Slurpee for breakfast...suck your icee @jaret2113,positive
2331778,rip ed mcmahon another television icon gone,negative
1327727,"@DJTHEFRESHPRINC hhhmmm never ever been there, pretty sure i am not missing much",positive
2657821,lol ano right,positive
630169,@macyfouse im sorry!!  my mother can be retarded sometimes...,negative
2353257,just emailed amy in vietnam i miss her sooo much hope she s okayyy,negative
2475262,i love my big brother very much,positive
1753839,ummmm there is no ring ring action going on with my cell don t post about things i can t be at xx,negative
591444,when will my energy return and this blankness piss off! stupid flu,negative
2221176,hell devo couldnt get onto the chat room n x,negative
2462108,time get some sleep now goodnite tworld,positive
2720821,now at work later bday party i won t be sleeping till tuesday eve,positive
1051706,"@DaveTaylor Hey, I'm still following ya",positive
702345,stupid dick.  getting in the shower. then gonna get ready and do something.,negative
512770,Kwon Sang-woo is giving off ajushi vibes after he got married...,negative
553573,www.apple.com/iphone now has it for the 18th,negative
1405051,B.kdjdjisgqdhsjwndids someone soooio off their face caused me To trip over. I'm a little pissed  but datarock just played.... Drunk happy!,positive
3077224,pay day getting my nail s done then gym time then chillin with my baby later,positive
1579878,@TomFelton you was born with luck,positive
1310467,listening to Fire by 2NE1,positive
1661784,haha awww don t hate ur self,negative
714366,@katdumlao hookah without meee?,negative
2256962,now i must go to sleep soon b c i have to work on a saturday morning,negative
258280,screw revision....i give up...going home is all i want,negative
833798,@themagickbox yeah,positive
2210072,i really want to learn to ride motorcycles on my bucket list i think it would be so much fun,negative
54526,@Sairey_bearey Yeah I know. I miss Trevor Lock aswell. No idea what he's doing now  x,negative
354055,really really wishes hospital allowed laptop,negative
2445694,ohh it will be the best in the world cause i really really wanst to meet you tom,positive
224068,"im going to watch a movie, wish you were here",negative
1621570,trying to add a pic but its not workin,negative
2558091,yay can i come i haven t been to the cinema in ages,positive
1501498,@BookReviw Thanks for the follow and welcome to my friends list,positive
1102277,@Bersheba Thanks for your #FF Love! Wish you have nice weekend!,positive
258180,Waiting at the airport,negative
1490790,only a half hour left in nj  IUP tomorrow!,positive
1765811,walmart bails on sponsorship,negative
1388166,@lewisusher http://twitpic.com/6qgd5 - OMG that's a wicked tattoo  love it.,positive
2114166,iconfess ive faked more organisms then i can count n then had the nerve to give the bitch props after,negative
44035,Going to bed,negative
283588,"@mightyatom aw fuck, that girl. what is she even doing there.  i wish the trailer wasn't put into generic dramatized trailer format, too.",negative
1706173,mosquito bite on my chest has turned into a rd nipple,negative
108241,i wish i was in LA right now,negative
2023333,followers s what a shame no one wants meeeee i had followers days ago,negative
1870843,how i wish i could turn myself invisible just for a day,negative
2449548,i will have to see if i can catch it from the start,positive
2904956,he is andrew by the way,positive
2116210,ahh eli is like my fave band member and he s cute lol i love kendra toooo,negative
2205728,my friend em is there no stay with me baby,negative
3050653,ohh no thnx just wanna know how your tweets are,positive
3046298,my boyfriend just called me to tell me that he can t sleep when cats are fighting he s so cute lt,positive
2405599,productivity mode off i think it s time for some gaming relax,positive
820935,check out my site for your myspace needs,positive
604723,sunburn itch sucks~~~Other than that LDE ROAD TRIP TOMORROW!!!! I'm so STOKED!!! Wish Jimmy and Sarah could join!!!,negative
1286435,"@jishanvn I still use it for work, to handle pixel correctly",positive
3079312,had a nice lunch today with some guy named daveed or maybe he spells it david heard of him,positive
1693992,i have no follwers devo,negative
1879813,can i join you _ karenwild,negative
2620611,i think you should do it i honestly was thinking the same thing i want my followers to get a better idea of who i am,positive
2376134,well compared to other areas west of us i ll take our degrees and run with it,positive
1148143,@gregh19 obviously  http://myloc.me/2acR,positive
1152975,@Hatz94 Daniel!  Regina Spektor's New Album + Music Video!  watch it!,positive
497286,i think im falling in love but the person in question is miles awy,negative
1765254,my tree tipped over in the lawn,negative
1246963,"Wanted to be &quot;The Catcher in the Rye&quot;, but i remembered Atticus Finch parenting exceeds Holden's dream",positive
1011292,@Bumi  Just for you: Playing Mario Bondi's &quot;No Trouble On The Mountain&quot; #mojobaby,positive
2142414,palm pre got one albeit not mine nice and itunes thinks it s an ipod it ll need a faster brain next time tho like me,negative
2246226,i didn t like it either,negative
1362632,@ the movies w/ @StephenAGraham...we are gonna watch &quot;the Hangover&quot;,positive
2192527,just realized the down part of working for a chemical company spills that smell up my office,negative
482128,Such an amazing weekend.  Driving home today,negative
3097303,you re doing awesome i m doing the same thing keep fighting the good fight iranelection iran,positive
2063947,amp over how depressing,negative
1098023,On my way to Canterbury.,positive
2993029,frankie you are the best little kid ever,positive
64893,@TheBottomLine hahahahah inside joke that you're not a part of. sorry  i just sorta blurted it out.,negative
1279785,@yuvalgo Wow exactly.. BTW I have this soundtrack  Stones is the best song..,positive
2165880,wishes time would stand still so i can fix everything i have broken and tell everyone how much they truely mean to me,negative
2848621,ok going to bed i need a good night s sleep night everyone p s fly with me lt,positive
546756,@livelovelife09 Eringhaus the dorm. No a/c and pretty far from classes.   shoot me now. Jk It shouldn't be that bad.,negative
704636,@RobbKilo lmao I'm sorry but that made me think of something. Aww @kfoxxy07 why did you laugh at Robert!?,negative
2683757,for every good deed you do you will get three in return,positive
581446,"Shame on the International leaders who have accepted Ahmadinejad as Iran's President, shame on U Japan and Russia !!  #Iranelection",negative
585570,"@Sabki idk but im not, im bored at home  are you going tomorrow",negative
2705009,louis wants us to come to his dance class so we can sweat our asses off plus check out my pics gilles marini was yowza,positive
667340,*sigh*  It's raining and I'm missing certain friends    Although rain is beautiful,negative
2041171,i m sorry you lost your phone stella hugs,negative
2365561,laying on the beach for the last time,negative
136893,@ilubee The last two minutes of that game was so sucky,negative
2512116,pedrosa got pole position in le mans yayy hope u can win there dani,positive
2069790,omg my photos on my camera just got wiped,negative
2651563,the beach jealous face v sunny here today off to mates wtfbbq this afternoon can t wait,positive
1458934,My last show there will be late this month (stay posted) from there on you can catch me at ucb LA or online or tv.,positive
2618441,beautiful day i saw someone roller blading i m gonna take up roller blading now,positive
1669852,what do you do wen you need to focus i dont know i just can t do that right now it like my eyes are saying quot look a distraction quot,negative
2205365,no kenmore tonight too late too rainy and work is too early tomorrow,negative
1553813,dinner then starbucks with hil and colleen!,positive
2842113,hehe two very different answers here thanks loren fred bite me,positive
2116889,wow my brain hurts history sucks lol,negative
2325875,does anyone ever get their wishes or prayers to come true cuz i feel my wish is pretty simple and nothing has happened,negative
1804729,wish i could vote defo for starvos flatley bgt,negative
1213872,done eating choco mucho.. yum yum.. LOVE IT!!,positive
2070846,i agree this is becoming a serious problem,negative
1806324,i can t get picture emails,negative
897143,@backyardbetty Hey,positive
2887712,haha thanks again and taboo rocks,positive
703549,My day:portabello road to paddington to oxford street to carnaby street to bond street to marble arch.My legs hurt now,negative
2239453,omg students shot infront of the camera dont hurt my people,negative
2742496,wrong good luckk i hope you win your the bestt miley,positive
233521,"Going to sleep, feet hurt very much",negative
1572920,"@CorrogAsia I'm just glad it finnaly stopped raining, though an afternoon shower would mean a cool and pleasant evening",positive
1691731,no doubt was good on gossip girl too bad they were only in it for a little bit,negative
2352813,just tried to use my old scanner for the first time in years and there s no driver for osx junk,negative
3087602,hmmm i dont think so,positive
1029131,@undrockroll I shit you not. ALL WE HAVE TO DECIDE IS WHAT TO DO WITH THE TIME GIVEN TO US.,positive
2086024,i got a zit a big one and it hurts me you may don t wanna know this ha bsb,negative
2809342,well if i was with you i would share mine and give you a few for the road,positive
1594403,@Erika_is_crazy  thanks for the shout out crazy erika!!!,positive
74612,@Sparkie89 be quiet you! This is quality entertainment! I have to go out soon which I'm very upset about,negative
865940,"At 4 pines, manly red wine in hand. Sydney storm's set in. Crowd's packed in, looks like a night to stick around",positive
2773277,having some cake for breakfast it s going to be a great day,positive
2622039,don t feel bad i do the same thing every time by the end of day you ll have forgotten the pain amp it ll be worth it disneyjustcuz,positive
1603958,fuxing homework,negative
399570,@Jonasbrothers why is ur youtube account suspended,negative
1472028,@chancait http://twitpic.com/6tupg - Once again my two favorites and both looking so hot,positive
1743588,i want gb,negative
2329936,i think that s for the store that s in anaheim though let s go to anaheim rn,negative
2904628,he s buggin shit is hilarious lol,positive
2759358,via please this issue needs attention help be part of the solution,positive
1900288,aww andys mean ayy ily,negative
775384,@joe_doll Been up all night and morning-Mum in ICU and not looking good Joe doll,negative
1059287,Thank you again to everyone sending birthday well-wishes so far.  I'll be saying that over and over the rest of the day,positive
2788904,i love that song haha love all your song quotes good stuff,positive
319994,@Mimidncr96 Aww  you leaving me?,negative
2814890,bed time work in the morning so excited to sleep tonight nighty night,positive
259789,@evilgurl Yes! I was gonna call you but I left my phone at home,negative
411705,@cchacecrawford I trying to accept that the wings are gonna win this one. Just got home and turned on the game. It's not looking good,negative
2584280,omg it s a real book now first printed copy of online marketing inside out in stock soon,positive
1795065,ahhhh twitter is overloaded so i cant add a new picture,negative
113466,Waiting to see how many of the people I'm following really update on here,negative
798673,it's hotter than yesterday! It's all our fault.,negative
370164,AWW SUCH A KAWAII EP!  I'm gonna miss Yua a lot.  And I want Yua's song. Next week looks pretty good. =D,negative
2077629,im gonna have too blah suckz,negative
2183886,still well gutted to be missing fazeley grand high tea though,negative
1791739,the sun is shining by the time im out of work itll be raining,negative
530362,My phone broke  i hate touch screen phones.,negative
100228,I've never been so anxious before..  Why this???,negative
870277,The SEDS India elections had low turnout bcos of exams. Ballot extended till May 25. It happens only in student organisations.,positive
2663564,i lt nice sunny weather time to do something fun outside park anyone,positive
1671030,please post everything you consider interesting i couldn t get permission for this trip,negative
390993,@thecomeback BOO HISS to Google ...,negative
2815055,i m off to bed night all,positive
337851,"Really hurting this morning, makeitstopnowkthxbye.",negative
1675395,about to have a lovely long hot bath in order to rid myself of illness can anyone spare a hug please,negative
2511376,a girl and a glass of patron in each hand loves it omg,positive
1727423,i know right i didn t get to see you though,negative
1713977,bored and really pissed off at some people who call themselves my friends,negative
2404911,eating yummy mint icecream,positive
640593,I feel like a beached whale still,negative
2231150,i tried to screw jaypanda with snatch but it was unsuccessful,negative
3115272,haha the baby has shut up now,positive
105192,"Six Flags was so much fun yesterday, despite the warm weather. Omg @ Silvera losing her keys there",negative
2012662,needs to eat her last meal was am today,negative
1203637,@SleepQueen it was a fun weekend   Looking forward to more like that,positive
7423,"GreaterLansingWelcome back party for the Spartans! Breslin Center, 10:45 this morning! Team arrives about 11:15 a.m. Wish I could go",negative
1985464,i miss my fiance can t wait for him to come home from work,negative
556612,@owenm They played it live when we supported them at Twee As Fuck recently. Don't think there is a recorded version,negative
2818507,loving russell kevin amp doug,positive
269386,"On the phone to Royal Mail, unbelievable menu structure, 12 mins and counting, just because web site doesn't have the full information",negative
1148187,Tired...but very excited about my new Macbook!!,positive
723950,@alexaherrera yepi  we ate a big mac! I wanted to watch UP,negative
126737,"@weeyin13 Still feeling rough  The weather does not help, torrential rain and wind lol. How is it with you ?",negative
664176,@nomadicoder &quot;The page you requested was not found.&quot;,negative
1020179,@ILikeBubbles Mornin!,positive
1555811,@saraashleyclark Nice!  See ya soon!,positive
689073,is still hurting...  http://plurk.com/p/12etwu,negative
738281,"Can't believe this weekend is almost over already! Post-wedding brunch, hanging out a little more, then the long drive home.",negative
1892296,u r funny i happen to have many almost half of all my stuff is from cb they closed the store nearby,negative
742949,"love yah dad, too bad i won't see you at all today",negative
1668438,wants to have a rocking banana,negative
1756516,got a flat on the way in today pot hole another thing to tick off the quot crap things that can happen in a week quot list,negative
2109530,just found out the kitty i wanted to foster isn t spayed so i can t take her going to send a note out to si later to see if anyone can,negative
3038344,you mean the tungnath trek and yeah i definitely have come a long way can t stop smiling abt that,positive
2892548,heeey i m flor from argentina nice to meet you i see u are from the usa that s awesome,positive
2872649,me too cool it s arrive yesterday i wanted to see it with friends but they can t come over so now i will watch it alone,positive
485265,"wait, that was only 13...",negative
580279,last night in west van..bbq on the balcony..and copious amounts of Lindeman's...seriously don't wanna go back to Ontario!,negative
972443,"@SIDT good point... but you guys already have a voice of reason, so what can I be?",positive
1062055,"eating a caramel wagon-wheel, first time i've seen these",positive
1719561,missing a friend that i cant trust and cant talk too,negative
347233,Not playing with the Inscriber cause there is a studio shoot...,negative
575970,"is in the yearbook office, where there is no a/c and soggy ceiling tiles on the monitors.  #fb",negative
150415,F you Lee  @aigray,negative
980521,not wanting to jinx it...but weather supposed to be getting warmer towards end of week - yay!,positive
1988136,yeah that d be great thanks been finding i m missing you all the time,negative
2906604,eu tenho t assim if kevin is on the corner i ll be there with him lt cara ela  feia mais  foda eu gosto dela,positive
887808,@kimtagg you know? now you know! hahaha! uli na! so we can laag.,positive
2518497,typing cautiously had my nails done yay mcflurry eating one now,positive
2157968,great work mates have pointed out that i have puffy eyes bring on a glam femme night,negative
2959364,good golly i m so glad you posted pictures i d hate to not have that visual floating in the memory banks,positive
1003346,Good luck!,positive
967377,Standing outside my work enjoying the sun for a minute.  thank god its my friday!,positive
936619,- about to swim,positive
677017,@TickingTimeBomb i just wanted to play,negative
2280632,just had lunch had the bbq pork sandwich had an ahi tuna sandwich special isn t until tomorrow though too bad,negative
533521,"edward scissorhands disk is scratched, i have cramps ughhh, i wanted to hang out with davison",negative
1227137,"watching on TV. there's so hot outside and my legs hurt. i've just walk too much for one day, i guess",positive
2643879,hey you need to change you re bio we re not engaged we re married love ya,positive
1025130,@a_rybak thank you for posting this!,positive
1351222,Hi Twitterpeeps  just made oaty bread in breadmaker - brilliant hot !,positive
773699,@ExpressLisaG When are associates going to be allowed use their discount on express.com? So unfair!,negative
674636,in bed bc I have not slept since yesterday...besides in the movie theatre just now  Really wanted to see that movie too...,negative
3041759,dont speak jonas brothers,positive
2147042,but hearing about it makes me upset coz i would love to go,negative
2057836,sooooooooooooooo upset that i did not get to meet you last nite in the meet amp greet what the heck,negative
178878,wants to go home and see Erin,negative
1527024,migh get tongue or ear or belly piercing in 9 days,positive
1041684,"@calvinharris hey calvin harris, can you do a shout out to me, the names olivia natasha pleaase  thanks!",positive
788024,"Been a strange morning. I need some sustenance, a tin of soup is all I have though",negative
1435407,"@tashapastor  hmmm, I don't think I have any questions. But I can't wait to see you vlog!",positive
1113921,@IAMJOECLARK i think u should get in a lil trouble then it would inspire u to rap about it,positive
2637704,good day to you grace,positive
2856046,is sleepy have a things to do laundry pack have breakfest with megan and then shopping for a new puppy for her new house,positive
2514766,great seeing you this weekend,positive
894966,"Wolverine was awesome.  Hugh Jackman with his shirt off tons, was also awesome.",positive
585349,@ddlovato IM LIKE HALF AN HOUR AWAY FROM YOU!,negative
576234,@taylorswift13 your so lucky...I'm in cold cold Melbourne,negative
2315982,at work ugh ready to get home and work on my computer it died last weekd,negative
196073,Stomach feels very bad.  Hoping I'm ok for my drive to work and the 9 hour shift I'm there for.  Just want to crawl back into bed.,negative
2454352,feeling weightless,positive
591900,@MichiNOLA I am lost. Please help me find a good home.,negative
1424666,@YourMyTwilight awww i love the beach  aww thanks !,positive
1561818,@DavidArchie well david i'm not sure if i can do it this time but i will try my best  i don't want to disapoint you again =(,positive
1280215,@MythosEngineer evil..evil evil.. god I love short coffee-twitter-smoke breaks,positive
2646048,i m gona have my own will and grace marathon and message maxx and i want cake __,positive
1522712,"got heaps of reading done tonight, may the trend continue into these coming days",positive
493290,@killa_star girl they said my bedroom window got busted by hail  oh and the tornado sirens aren't workin now. Wtf?,negative
1129718,Awardwinning margaritas... Seafood stuffed rellenos... Death by chocolate! Stahmanns pecan pie! Awesome day,positive
1553371,@denisewarfe best of luck with the launch.. wats it about? im busy cleaning my twitter ... un-following the useless ones..,positive
1430721,@iylea  i thought  it went something like YES lets get some now !,positive
156854,"Soooo, I really hate to do this, but I gotta go to sleep. Sorry everyone. But I will be on tomorrow!  ))",negative
504379,@lacouvee I think the ballots should've been counted by the UN or some unbiased source.  There's really no honest way to count ballots.,negative
171439,"Yeah, that didn't last long..",negative
180106,@clborra2009 im sry sweetie. i hope it gets btr. u sound like u have had a rough day.  i feel 4 u.,negative
2376943,i hereby dedicate my first reply to you hope you re ok,positive
1493745,"Finally home again, chillin'. Thanks @samhallam, @russbass, @ponor for the good wishes! Gig was outstanding.",positive
2861771,i feel stoned,positive
881001,wishes she didn't have to move from here.  http://plurk.com/p/riak3,positive
2991144,just got out of bed going to make a grilled cheese sandwich,positive
2221544,nooooo idris baby nooooo hes legs are writhing in pain,negative
951865,Web server migrated fine last night so I can check that on my business action list fortunately,positive
2489188,thank you millions,positive
782173,"Fantastic, my train has applied emergency brakes twice, now between stations with the lights off and no idea when we will be moving again",negative
202624,"@ggauze nope, the files are there, but when I open them, they're empty and there are no tracks  x 100000",negative
1865363,i know it s so sad they just disappeared,negative
2945035,finally my twitter is working maybe i just needed to switch computers anyways what a crazy good night i had yesterday,positive
894516,Home!! And watching some Dr. Who.,positive
1006449,@adriansurya I'm on my way!  http://myloc.me/1npd,positive
3093845,the last song is being made into one too,positive
2525333,the norwegian tune winner of the eurovision is annoyingly catchy and i can t seem to get it out of my head,positive
1030221,"@nikknacks sana like today, la work  3pm ish",positive
832940,ohhh big tiredness suddenly!! i think Dexter then bed. Hope you all have/had a happy sunday. I kinda did,positive
3076580,federal services now with more lag,positive
1426626,watchin' the new nephew.  so adorable,positive
2263412,off to hairdressers so no doubt it ll be raining soon it always rains when i go to hairdressers sorry folks,negative
2917922,sounds like yum i m staying home too much partying last night,positive
2975048,hello my friend how are you this weekend working having some fun,positive
2607220,she just super duper willing to help someone out,positive
484163,@micabedoya twittering even in class uh!! you are a twitter adict and i think me too,negative
1050845,@hookedonwinter  always down for a beer!    After I move though... i have a feeling it is going to take a while...,positive
1870349,another keyboard slapping drone closing tickets answering phones damn i wish i had a place to call home,negative
342014,Morning Twitter Birds! I actually slept again. WOOHOO! But my allergies are killing me.  Oh nos!,negative
1955936,and u still aint followin me i m sad,negative
2696874,going great,positive
1916845,at home cooking wish i had somebody to talk to,negative
2987200,ok sweet dreams,positive
3020724,lol yeah it ll be funny have to keep an eye for it,positive
789197,I love to be honest so on that note I hate coming to my job..... In other words I hate my job........,negative
614015,Wish someone would go to warped tour cuz im stoked...but dont think it will happen,negative
1273838,"@ButterflyNova yep,and i replied to it. i just said thanks and its no big deal, im just glad you sent it &amp; let me know cuz i was waiting",positive
454981,@JoshPer 8.30 am  *Studying* for it now.....,negative
229144,@patrice0x0x that sucks  my vices are coffee (starbucks!) and chocolate!,negative
2931613,joing twitter,positive
1021006,@makalita - Pub both blessing and curse because it's easier to make an ass of urself in front of co-workers. Not a big 1. In bed already,positive
1410545,"@donnyosmond, You Bring Me Sunshine!  im watchin goin coconuts. i no u dont like it, but i LOVE that movie!! -Emily Stawicki (age13)",positive
2284791,watcing boyz n the hood saddd,negative
2296803,bored assigmenting school finishes for holidayz in weeks,negative
1854306,finally h me was a l ng day at w rk,negative
966525,@ktsetsi  thanks...,positive
811022,worried about the dean kelly project... hope katie &amp; karleigh are wrong.,positive
48049,finally home. sad that I didn't get to party wit my friends like that 2nite. next time,negative
1397605,@Prya340 @tinadallasfla u kno once u fam of @Dehfamsincere u fam of mines   &lt;----- likewise!,positive
1610959,where is my clash at demonhead virtual console game,negative
1337037,@eygeeness AG! go tweet. hehe,positive
2523248,going shopping with the sister and mom,positive
2537471,currently watching paano ba ang mangarap,positive
2479448,sent u a few dm s hollaback,positive
1403459,"@dandidy33 Hi, I'm Jen. I've been chatting with your sis. We're meeting up in CHI., and staying @ the same hotel.",positive
1172481,is excited about this week eeeeeeeeeee,positive
